Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
283500,B0028GWJHQ,A1J48JJHV3PAQ4,Lionel Delevingne,1,1,5,1332115200,Good,"Everytime I order from Wells....the package comes on time or...earlier ( free shipping) ! The food - Earthborn Dry food  is excellent for my 8 years old and the date on the bag shows its optimal freshness , always well ahead of delivery. Also cost is reasonable and lower than some competitors on line."
202145,B0051OKEU6,A1YJMG0QJXZLD4,Rosemarie,1,1,5,1334880000,Love these,"I grew up on Sunmaid raisins and when they started to cover them with chocolate I thought I was in heaven.  I cannot get enough for these things it is dangerous, lol.<br />I find the chocolate is smooth and creamy and a nice intensity, the raisins are always soft and chewy.  These are perfect.<br />The large container is the best way to buy them. They are always fresh and I would recommended them."
214427,B000MQSJB4,A34QSBSSKMG251,"j10012 ""j20825""",0,0,2,1346284800,Taste yucky,"Inexpensive and healthy but yucky ""whole grain"" tassting I wouldmt buy them again I want ones that taste like bread"
270917,B0025UCI0I,A3KSLQUPCJXVDH,noodle nut,4,4,4,1260403200,"yum, yum","this product full strength is pretty ""wheaty"" so use it half and half with regular pasta, and not only does it taste great, but its better for you as well. TRY IT!"
541161,B007OM79BU,A2PVNKTZGAR5BX,gummylover18,0,0,5,1339632000,Loved em!,I bought these gummies recently and they were SO good I had to write a review on them! (even though I hardly ever leave reviews). I found the taste and texture to be PERFECT and the packaging on the box is really cute. The gummies were soft and tangy and each had a very unique flavor. It's my go-to sweet indulgence these days! Great Product!!
434903,B002AR158W,A3R9H6OKZHHRJD,LH422,0,1,2,1253750400,"Beautiful Magnolia, but not a fan of Pu-Erh","I love all kinds of tea, and Pu-Erh is about the only kind I've not yet tried, so I was excited to try this version from Numi.  I enjoy many of Numi's teas- the Genmai Cha and Rose White are two of my favorites.  When I first opened this teabag, I was struck by the beautiful magnolia smell.  I've never had a magnolia tea before, and it's a beautiful scent.  There were slight hints of the earthier pu-erh underneath, but in the dry bag, the most overwhelming note is magnolia.  After brewing up a cup for the recommended 2-4 minutes I sat down to drink.  At first, it was difficult to discern exactly what I was tasting.  I could no longer smell the magnolia notes that I could discern in the dry bag.  When I tasted the tea I finally got a sense of the pu-erh flavor- deep and earthy.  I know that pu-erh is a love or hate thing, and this is basically when I discovered that I do not love pu-erh.  I find that it tastes a bit rotten.  The magnolia masked it a bit, but really, if you're not a fan of pu-erh, don't bother, because it's still pu-erh.  I now know that I am not a pu-erh drinker.  If Numi ever makes a magnolia green tea, however, I will certainly buy a case.  The positive I took away from this was that I really like magnolia scenting."
513807,B000EQYWSQ,A33Y17OY90KW0O,"K. Spencer ""Angelica's mom""",1,1,5,1238457600,Heaven in a bag...............,We got hooked on these when we visited the Smithsonian museum in Washington Dc. They were serving them at a small cafe we ate at. Comparing these to potato chips is like comparing diamonds to river rocks.
543157,B000KFVAF4,A2U970XTEGKH0P,E. Miller,2,7,3,1289088000,Too sweet,"This review is for their dark chocolate. Most who like dark chocolate are into the pure chocolate taste and its health effects...not the sweetness! Just as with good coffee, its not necessary to make it overly sweet or flavored since there aren't that many sweet-freak-fatties drinking it. The ancient Incas didn't use any sugar at all with their chocolate!<br /><br />I did give it an extra star just for having a dark chocolate drink product since their aren't many companies that even make one, so kudos to them for that."
484718,B0000DF4CD,A3OJX18B60PJR9,"DAVERAT ""daverat""",15,15,5,1180915200,As close as you will get to the Cinnabon Makara Cinnamon,"If you don't want to have to buy a 50 pounfd box of Cinnabon Makara Cinnamon from questionable soruces on Ebay, then this is the next best thing.  Makara is just their branded name.  Korintje Cinnamon is a strong and aromatic cinnamon that comes very close to the Cinnabon's Makara brand.  There are many types of ""cinnamon"" and they all come from the bark of trees in the same basic family.  The strongest cinnamon you can buy is Vietnamese extra strength but that's more in the red hots flavor range.  if you are looking for a good strong cinnamon to m akes sweet pastires with - this is your best bet.  Pampered Chef uses this type and so do a number of other gorumet sources.  Try it!  At least you won't have 49.99 pounds of Makara cinnamon sitting on your shelf when you are done!"
220908,B000ZSZ5QQ,A3OXRFCJI67IMN,Bold Consumer,1,2,5,1266364800,These are Delicious Almonds - A Great Nutritious Treat To Take With You!,These almonds are delicious. Almonds are my all-time favorite nutritious treat and they are easy to take on trips or errands when you don't want to stop for a real meal but might get hungry.<br /><br />Good product! I recommend them.
418048,B004HGE5O0,A154HPDBJE78Q2,Nats,0,0,3,1327622400,One of the better fake plants for terrariums,"This is one of the best terrarium plants I have used.<br />They are the right size for my 12'' net cubes for large adult mantids.<br /><br />The mantids love to climb on these, and they provide good protection for them.<br /><br />They are metal wire reinforced for bending into any possition, and the base has<br />a nice weight to it so the plant wont fall over.<br /><br />I have several of these, the bad news is that the branches tend to pull out of<br />the base they are glued to.<br />I have had to hot glue many of them back on.<br /><br />Another plus is that they are not slippery plastic. They are made of a compossit<br />of materials so your pets will not slip on the leaves and have a good footing.<br /><br />Price is fair as well.<br /><br />I would recommend these for your terrarium, just have a tube of glue handy!!"
472863,B000LRKOQ2,A17YP3RW6MWP5G,Esther Sharrigan,2,2,5,1231632000,Smoked mackere review,"Hard to find in USA, Abundant in Northern Europe. A nice treat, I missed having it on sandwiches but now found know where to get it.  A++++++++++++"
194027,B000JSO76Q,A29QXI9MWCVO7Q,"from Hampton, VA ""amazon customer""",3,6,5,1277251200,Nice Spice Box,I would not expect spices to be included for this excellent price.  Expect to pay a LOT more for those that come with spices.  This is a beautiful stainless steel Indian spice box!
199300,B000CQIDK6,A1PG8FDKPVHXE,J.........,0,0,5,1284595200,Good to mix with baby formula,"My baby develop terrible gas pains at month 2.  I read one of the reviews that it would be good to brew water with the chamomile tea before mixing formula.  I followed through, and end up solving my baby's gas problem."
221782,B0050JSRU6,A1DRP5P7YOYR38,zSprawl,0,0,5,1341360000,Great Evening Cider,I drink the coffees with caffeine in the morning and this cider in the evening. Great great stuff. Highly recommend.
384257,B001GCU0E2,A3GQAUO9YN947U,Evelyn O. Light,1,1,5,1271808000,Diabeti Sweet,"This procuct is great, besides it not having any other ingredients as calories, sugars, or names you can`t spell much less pronounce you also use the same amount as for regular sugar. I will continue to buy this product as long as they make it. It is good for baking, cooking and diabetics which I am one."
44092,B0031U9VI8,A27E59HX508ZFK,diana chuong,1,2,4,1293062400,ella's products,"Product is great.  Amazon price was overpriced- once calculated on per pouch, it turned out to be twice that of Whole Foods pricing.  Not worth it."
395527,B000FW0NEQ,A163U47KSJ4LQI,"Randall ""Judge Knot""",6,13,1,1179705600,"My mistake, but there is some good news.","I didn't read the fine print...my mistake.  They should have called these Rice/Corn Chips.  Corn flour is the third ingredient so they taste more like a corn chip than a rice chip. They also have over four times more fat than a rice cracker<a href=""http://www.amazon.com/gp/product/B000ETC9II"">Sesmark Rice Thins, Brown Rice, 3.5-Ounce Packages (Pack of 12)</a>. Now for the good news. Like many things that are not that good for you, they are really,really...good. Excellent taste and crunch.  So if you're not a health nut like me, go for it.  They're great!"
141073,B001M050T8,A37QLH9X9HJGH3,mzmomof4,10,10,1,1313712000,Pleaes bring back the old formula,"I have purchased Rich, chocolate Ovaltine since my now 15 year old was old enough to drink milk, but wouldn't because of the taste. Doctor said to add chocolate. Since Ovaltine has more vitamins than the others, we started using it. Now I have 4 children all considered under weight and loved that Ovaltine made their milk palatable. My youngest and most underweight refuses to drink milk without it. Bought the new recipe a few weeks ago. Kids opened it up and the smell was horrendous! I thought it went bad. The taste was not the same either (sort of like egg nog that's gone bad). Then I noticed the ""New Improved recipe"". Who's the marketing genius behind this one. Yes I see less calories, sugar and sodium in the new recipe, but if I was worried about that I wouldn't be adding chocolate to my milk in the first place! PLEASE BRING BACK THE OLD RECIPE. My underweight children need it!!"
344868,B001ELLASU,A1OV6U1GR5SC9O,MAURICIO KASSIN,0,0,1,1349913600,HORRIBLE,"THIS PRODUCT IS HORRIBLE,  THE COLOR IS ALMOST BLACK AND IT TASTES LIKE ALLUMINUM IT IS ONE OF THE WORST PRODUCTS I HAVE TRIED.  THE PRICE IS VERY HIGH FOR THIS PRODUCT THAT IS SO SO DISGUSTING. THE WORST PRODUCT I HAVE BOUGHT FROM AMAZON IN MY LIFE"
128049,B000E5SGI4,ATASY1BD8CE98,I love veggies,8,10,5,1206835200,Truffles with breakfast.,"Start your day off right.  Cook some steel cut oats and amaranth (2:1) in unsweetened almond-flavored soy milk.  When almost finished stir in some dried blueberries.  When finished, sprinkle with truffle salt and pepitas.<br /><br />This is probably the most healthy and addictive breakfast you can eat.  I'm here because I'm almost out of truffle salt and I don't think I could bear to run out."
